"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	Deaths	Population	Crude Rate
	"Illinois"	"17"	"2001"	"2001"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	44	102956	42.737
	"Illinois"	"17"	"2001"	"2001"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	61	694124	8.788
	"Illinois"	"17"	"2002"	"2002"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	10	662692	Unreliable
	"Illinois"	"17"	"2002"	"2002"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	49	711576	6.886
	"Illinois"	"17"	"2002"	"2002"	"25-34 years"	"25-34"	"Female"	"F"	"Black or African American"	"2054-5"	11	144639	Unreliable
	"Illinois"	"17"	"2002"	"2002"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	14	678434	Unreliable
	"Illinois"	"17"	"2002"	"2002"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	24	124631	19.257
	"Illinois"	"17"	"2002"	"2002"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	70	716712	9.767
	"Illinois"	"17"	"2002"	"2002"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	13	155185	Unreliable
	"Illinois"	"17"	"2002"	"2002"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	41	777532	5.273
	"Illinois"	"17"	"2002"	"2002"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	43	131039	32.815
	"Illinois"	"17"	"2002"	"2002"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	96	791569	12.128
	"Illinois"	"17"	"2002"	"2002"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	16	131449	Unreliable
	"Illinois"	"17"	"2002"	"2002"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	24	703100	3.413
	"Illinois"	"17"	"2002"	"2002"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	42	105742	39.719
	"Illinois"	"17"	"2002"	"2002"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	71	700816	10.131
	"Illinois"	"17"	"2002"	"2002"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	11	63135	Unreliable
	"Illinois"	"17"	"2003"	"2003"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	16	665455	Unreliable
	"Illinois"	"17"	"2003"	"2003"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	50	712026	7.022
	"Illinois"	"17"	"2003"	"2003"	"25-34 years"	"25-34"	"Female"	"F"	"Black or African American"	"2054-5"	15	142412	Unreliable
	"Illinois"	"17"	"2003"	"2003"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	16	671722	Unreliable
	"Illinois"	"17"	"2003"	"2003"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	16	123098	Unreliable
	"Illinois"	"17"	"2003"	"2003"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	69	709607	9.724
	"Illinois"	"17"	"2003"	"2003"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	15	152814	Unreliable
	"Illinois"	"17"	"2003"	"2003"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	28	762670	3.671
	"Illinois"	"17"	"2003"	"2003"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	39	128625	30.321
	"Illinois"	"17"	"2003"	"2003"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	65	777399	8.361
	"Illinois"	"17"	"2003"	"2003"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	18	714366	Unreliable
	"Illinois"	"17"	"2003"	"2003"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	21	108641	19.330
	"Illinois"	"17"	"2003"	"2003"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	51	711542	7.168
	"Illinois"	"17"	"2004"	"2004"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	14	668845	Unreliable
	"Illinois"	"17"	"2004"	"2004"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	57	718695	7.931
	"Illinois"	"17"	"2004"	"2004"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	16	665047	Unreliable
	"Illinois"	"17"	"2004"	"2004"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	16	122333	Unreliable
	"Illinois"	"17"	"2004"	"2004"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	82	702231	11.677
	"Illinois"	"17"	"2004"	"2004"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	12	149432	Unreliable
	"Illinois"	"17"	"2004"	"2004"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	30	748584	4.008
	"Illinois"	"17"	"2004"	"2004"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	29	126662	22.896
	"Illinois"	"17"	"2004"	"2004"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	100	764046	13.088
	"Illinois"	"17"	"2004"	"2004"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	16	137051	Unreliable
	"Illinois"	"17"	"2004"	"2004"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	21	724570	2.898
	"Illinois"	"17"	"2004"	"2004"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	33	111567	29.579
	"Illinois"	"17"	"2004"	"2004"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	59	722853	8.162
	"Illinois"	"17"	"2004"	"2004"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	12	67563	Unreliable
	"Illinois"	"17"	"2005"	"2005"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	19	670600	Unreliable
	"Illinois"	"17"	"2005"	"2005"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	64	716516	8.932
	"Illinois"	"17"	"2005"	"2005"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	33	658935	5.008
	"Illinois"	"17"	"2005"	"2005"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	10	122584	Unreliable
	"Illinois"	"17"	"2005"	"2005"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	93	693661	13.407
	"Illinois"	"17"	"2005"	"2005"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	13	146887	Unreliable
	"Illinois"	"17"	"2005"	"2005"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	27	735246	3.672
	"Illinois"	"17"	"2005"	"2005"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	35	124267	28.165
	"Illinois"	"17"	"2005"	"2005"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	77	751946	10.240
	"Illinois"	"17"	"2005"	"2005"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	28	736221	3.803
	"Illinois"	"17"	"2005"	"2005"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	45	114290	39.374
	"Illinois"	"17"	"2005"	"2005"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	87	733995	11.853
	"Illinois"	"17"	"2005"	"2005"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	10	506093	Unreliable
	"Illinois"	"17"	"2006"	"2006"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	26	669109	3.886
	"Illinois"	"17"	"2006"	"2006"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	85	715894	11.873
	"Illinois"	"17"	"2006"	"2006"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	28	658395	4.253
	"Illinois"	"17"	"2006"	"2006"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	25	121985	20.494
	"Illinois"	"17"	"2006"	"2006"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	131	690978	18.959
	"Illinois"	"17"	"2006"	"2006"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	22	145605	15.109
	"Illinois"	"17"	"2006"	"2006"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	41	722529	5.675
	"Illinois"	"17"	"2006"	"2006"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	86	123567	69.598
	"Illinois"	"17"	"2006"	"2006"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	111	739785	15.004
	"Illinois"	"17"	"2006"	"2006"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	20	141459	14.138
	"Illinois"	"17"	"2006"	"2006"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	33	745689	4.425
	"Illinois"	"17"	"2006"	"2006"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	84	116768	71.938
	"Illinois"	"17"	"2006"	"2006"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	105	742801	14.136
	"Illinois"	"17"	"2006"	"2006"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	23	73397	31.336
	"Illinois"	"17"	"2006"	"2006"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	20	524796	3.811
	"Illinois"	"17"	"2007"	"2007"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	10	670083	Unreliable
	"Illinois"	"17"	"2007"	"2007"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	78	714575	10.916
	"Illinois"	"17"	"2007"	"2007"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	34	661169	5.142
	"Illinois"	"17"	"2007"	"2007"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	100	691025	14.471
	"Illinois"	"17"	"2007"	"2007"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	17	144747	Unreliable
	"Illinois"	"17"	"2007"	"2007"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	47	708069	6.638
	"Illinois"	"17"	"2007"	"2007"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	27	122136	22.107
	"Illinois"	"17"	"2007"	"2007"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	99	726215	13.632
	"Illinois"	"17"	"2007"	"2007"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	20	143458	13.941
	"Illinois"	"17"	"2007"	"2007"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	52	752941	6.906
	"Illinois"	"17"	"2007"	"2007"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	46	118914	38.683
	"Illinois"	"17"	"2007"	"2007"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	67	749310	8.942
	"Illinois"	"17"	"2007"	"2007"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	17	565848	Unreliable
	"Illinois"	"17"	"2007"	"2007"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	14	75760	Unreliable
	"Illinois"	"17"	"2007"	"2007"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	24	541970	4.428
	"Illinois"	"17"	"2008"	"2008"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	25	667308	3.746
	"Illinois"	"17"	"2008"	"2008"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	96	710599	13.510
	"Illinois"	"17"	"2008"	"2008"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	39	668751	5.832
	"Illinois"	"17"	"2008"	"2008"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	15	121055	Unreliable
	"Illinois"	"17"	"2008"	"2008"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	149	697232	21.370
	"Illinois"	"17"	"2008"	"2008"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	11	142705	Unreliable
	"Illinois"	"17"	"2008"	"2008"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	41	692727	5.919
	"Illinois"	"17"	"2008"	"2008"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	41	120386	34.057
	"Illinois"	"17"	"2008"	"2008"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	128	711068	18.001
	"Illinois"	"17"	"2008"	"2008"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	20	144601	13.831
	"Illinois"	"17"	"2008"	"2008"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	59	756937	7.795
	"Illinois"	"17"	"2008"	"2008"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	36	120475	29.882
	"Illinois"	"17"	"2008"	"2008"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	92	753321	12.213
	"Illinois"	"17"	"2008"	"2008"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	20	579551	3.451
	"Illinois"	"17"	"2008"	"2008"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	14	78312	Unreliable
	"Illinois"	"17"	"2008"	"2008"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	29	556827	5.208
	"Illinois"	"17"	"2009"	"2009"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	23	665404	3.457
	"Illinois"	"17"	"2009"	"2009"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	94	704715	13.339
	"Illinois"	"17"	"2009"	"2009"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	42	674919	6.223
	"Illinois"	"17"	"2009"	"2009"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	21	121226	17.323
	"Illinois"	"17"	"2009"	"2009"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	150	702072	21.365
	"Illinois"	"17"	"2009"	"2009"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	12	140366	Unreliable
	"Illinois"	"17"	"2009"	"2009"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	47	676893	6.943
	"Illinois"	"17"	"2009"	"2009"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	37	118200	31.303
	"Illinois"	"17"	"2009"	"2009"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	125	694444	18.000
	"Illinois"	"17"	"2009"	"2009"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	16	145185	Unreliable
	"Illinois"	"17"	"2009"	"2009"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	67	760075	8.815
	"Illinois"	"17"	"2009"	"2009"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	40	121910	32.811
	"Illinois"	"17"	"2009"	"2009"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	110	756112	14.548
	"Illinois"	"17"	"2009"	"2009"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	16	598606	Unreliable
	"Illinois"	"17"	"2009"	"2009"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	17	81385	Unreliable
	"Illinois"	"17"	"2009"	"2009"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	36	576363	6.246
	"Illinois"	"17"	"2010"	"2010"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	30	662003	4.532
	"Illinois"	"17"	"2010"	"2010"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	89	700479	12.706
	"Illinois"	"17"	"2010"	"2010"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	52	677674	7.673
	"Illinois"	"17"	"2010"	"2010"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	155	703610	22.029
	"Illinois"	"17"	"2010"	"2010"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	16	138440	Unreliable
	"Illinois"	"17"	"2010"	"2010"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	51	666762	7.649
	"Illinois"	"17"	"2010"	"2010"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	21	116713	17.993
	"Illinois"	"17"	"2010"	"2010"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	126	684344	18.412
	"Illinois"	"17"	"2010"	"2010"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	22	145252	15.146
	"Illinois"	"17"	"2010"	"2010"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	63	759290	8.297
	"Illinois"	"17"	"2010"	"2010"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	25	122397	20.425
	"Illinois"	"17"	"2010"	"2010"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	106	754567	14.048
	"Illinois"	"17"	"2010"	"2010"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	21	615638	3.411
	"Illinois"	"17"	"2010"	"2010"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	15	84613	Unreliable
	"Illinois"	"17"	"2010"	"2010"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	35	593786	5.894
	"Illinois"	"17"	"2011"	"2011"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	29	658558	4.404
	"Illinois"	"17"	"2011"	"2011"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	92	694618	13.245
	"Illinois"	"17"	"2011"	"2011"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	57	682077	8.357
	"Illinois"	"17"	"2011"	"2011"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	189	708915	26.660
	"Illinois"	"17"	"2011"	"2011"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	48	655358	7.324
	"Illinois"	"17"	"2011"	"2011"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	39	114724	33.995
	"Illinois"	"17"	"2011"	"2011"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	101	674337	14.978
	"Illinois"	"17"	"2011"	"2011"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	12	143613	Unreliable
	"Illinois"	"17"	"2011"	"2011"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	58	748569	7.748
	"Illinois"	"17"	"2011"	"2011"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	39	121582	32.077
	"Illinois"	"17"	"2011"	"2011"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	103	746101	13.805
	"Illinois"	"17"	"2011"	"2011"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	24	640993	3.744
	"Illinois"	"17"	"2011"	"2011"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	27	88914	30.366
	"Illinois"	"17"	"2011"	"2011"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	30	618659	4.849
	"Illinois"	"17"	"2012"	"2012"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	35	654756	5.346
	"Illinois"	"17"	"2012"	"2012"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	115	690092	16.664
	"Illinois"	"17"	"2012"	"2012"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	69	679661	10.152
	"Illinois"	"17"	"2012"	"2012"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	16	124631	Unreliable
	"Illinois"	"17"	"2012"	"2012"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	213	705261	30.202
	"Illinois"	"17"	"2012"	"2012"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	15	134791	Unreliable
	"Illinois"	"17"	"2012"	"2012"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	40	648851	6.165
	"Illinois"	"17"	"2012"	"2012"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	20	113923	17.556
	"Illinois"	"17"	"2012"	"2012"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	164	668317	24.539
	"Illinois"	"17"	"2012"	"2012"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	22	141477	15.550
	"Illinois"	"17"	"2012"	"2012"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	71	735379	9.655
	"Illinois"	"17"	"2012"	"2012"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	62	119929	51.697
	"Illinois"	"17"	"2012"	"2012"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	143	734354	19.473
	"Illinois"	"17"	"2012"	"2012"	"55-64 years"	"55-64"	"Female"	"F"	"Black or African American"	"2054-5"	11	117203	Unreliable
	"Illinois"	"17"	"2012"	"2012"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	26	647131	4.018
	"Illinois"	"17"	"2012"	"2012"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	27	91306	29.571
	"Illinois"	"17"	"2012"	"2012"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	57	626048	9.105
	"Illinois"	"17"	"2013"	"2013"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	29	650951	4.455
	"Illinois"	"17"	"2013"	"2013"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	104	685827	15.164
	"Illinois"	"17"	"2013"	"2013"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	70	676389	10.349
	"Illinois"	"17"	"2013"	"2013"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	11	126252	Unreliable
	"Illinois"	"17"	"2013"	"2013"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	199	703324	28.294
	"Illinois"	"17"	"2013"	"2013"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	12	133362	Unreliable
	"Illinois"	"17"	"2013"	"2013"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	52	643385	8.082
	"Illinois"	"17"	"2013"	"2013"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	29	112857	25.696
	"Illinois"	"17"	"2013"	"2013"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	123	664626	18.507
	"Illinois"	"17"	"2013"	"2013"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	18	138927	Unreliable
	"Illinois"	"17"	"2013"	"2013"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	57	720923	7.907
	"Illinois"	"17"	"2013"	"2013"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	55	117604	46.767
	"Illinois"	"17"	"2013"	"2013"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	127	721623	17.599
	"Illinois"	"17"	"2013"	"2013"	"55-64 years"	"55-64"	"Female"	"F"	"Black or African American"	"2054-5"	16	119754	Unreliable
	"Illinois"	"17"	"2013"	"2013"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	32	659130	4.855
	"Illinois"	"17"	"2013"	"2013"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	40	93902	42.598
	"Illinois"	"17"	"2013"	"2013"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	56	637853	8.779
	"Illinois"	"17"	"2014"	"2014"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	28	647210	4.326
	"Illinois"	"17"	"2014"	"2014"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	87	676680	12.857
	"Illinois"	"17"	"2014"	"2014"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	75	672269	11.156
	"Illinois"	"17"	"2014"	"2014"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	15	128969	Unreliable
	"Illinois"	"17"	"2014"	"2014"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	218	695765	31.332
	"Illinois"	"17"	"2014"	"2014"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	17	133034	Unreliable
	"Illinois"	"17"	"2014"	"2014"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	80	639389	12.512
	"Illinois"	"17"	"2014"	"2014"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	31	112948	27.446
	"Illinois"	"17"	"2014"	"2014"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	154	659160	23.363
	"Illinois"	"17"	"2014"	"2014"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	30	135942	22.068
	"Illinois"	"17"	"2014"	"2014"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	75	708015	10.593
	"Illinois"	"17"	"2014"	"2014"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	47	115614	40.653
	"Illinois"	"17"	"2014"	"2014"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	129	710299	18.161
	"Illinois"	"17"	"2014"	"2014"	"55-64 years"	"55-64"	"Female"	"F"	"Black or African American"	"2054-5"	23	122552	18.768
	"Illinois"	"17"	"2014"	"2014"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	37	669666	5.525
	"Illinois"	"17"	"2014"	"2014"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	45	96311	46.724
	"Illinois"	"17"	"2014"	"2014"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	70	648630	10.792
	"Indiana"	"18"	"1999"	"1999"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	11	376621	Unreliable
	"Indiana"	"18"	"2000"	"2000"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	10	433950	Unreliable
	"Indiana"	"18"	"2000"	"2000"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	10	371970	Unreliable
	"Indiana"	"18"	"2001"	"2001"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	12	401500	Unreliable
	"Indiana"	"18"	"2001"	"2001"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	11	366482	Unreliable
	"Indiana"	"18"	"2001"	"2001"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	10	427811	Unreliable
	"Indiana"	"18"	"2001"	"2001"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	11	428851	Unreliable
	"Indiana"	"18"	"2002"	"2002"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	16	422062	Unreliable
