"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Underlying Cause of death"	"Underlying Cause of death Code"	"Multiple Cause of death"	"Multiple Cause of death Code"	Deaths	Population	Crude Rate
	"Kentucky"	"21"	"2012"	"2012"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Other opioids"	"T40.2"	121	4380415	2.8
	"Kentucky"	"21"	"2012"	"2012"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Methadone"	"T40.3"	28	4380415	0.6
	"Kentucky"	"21"	"2012"	"2012"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Other synthetic narcotics"	"T40.4"	18	4380415	Unreliable
	"Kentucky"	"21"	"2012"	"2012"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Other and unspecified narcotics"	"T40.6"	35	4380415	0.8
	"Kentucky"	"21"	"2012"	"2012"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	"Heroin"	"T40.1"	42	4380415	1.0
	"Kentucky"	"21"	"2012"	"2012"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	"Other opioids"	"T40.2"	225	4380415	5.1
	"Kentucky"	"21"	"2012"	"2012"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	"Methadone"	"T40.3"	44	4380415	1.0
	"Kentucky"	"21"	"2012"	"2012"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	"Other synthetic narcotics"	"T40.4"	46	4380415	1.1
	"Kentucky"	"21"	"2012"	"2012"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	"Other and unspecified narcotics"	"T40.6"	52	4380415	1.2
	"Kentucky"	"21"	"2012"	"2012"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	"Other opioids"	"T40.2"	13	4380415	Unreliable
	"Kentucky"	"21"	"2012"	"2012"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	"Other opioids"	"T40.2"	23	4380415	0.5
	"Kentucky"	"21"	"2013"	"2013"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Heroin"	"T40.1"	132	4395295	3.0
	"Kentucky"	"21"	"2013"	"2013"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Other opioids"	"T40.2"	115	4395295	2.6
	"Kentucky"	"21"	"2013"	"2013"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Methadone"	"T40.3"	17	4395295	Unreliable
	"Kentucky"	"21"	"2013"	"2013"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Other synthetic narcotics"	"T40.4"	23	4395295	0.5
	"Kentucky"	"21"	"2013"	"2013"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Other and unspecified narcotics"	"T40.6"	33	4395295	0.8
	"Kentucky"	"21"	"2013"	"2013"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	"Heroin"	"T40.1"	66	4395295	1.5
	"Kentucky"	"21"	"2013"	"2013"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	"Other opioids"	"T40.2"	182	4395295	4.1
	"Kentucky"	"21"	"2013"	"2013"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	"Methadone"	"T40.3"	49	4395295	1.1
	"Kentucky"	"21"	"2013"	"2013"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	"Other synthetic narcotics"	"T40.4"	42	4395295	1.0
	"Kentucky"	"21"	"2013"	"2013"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	"Other and unspecified narcotics"	"T40.6"	51	4395295	1.2
	"Kentucky"	"21"	"2013"	"2013"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	"Other opioids"	"T40.2"	27	4395295	0.6
	"Kentucky"	"21"	"2014"	"2014"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Heroin"	"T40.1"	140	4413457	3.2
	"Kentucky"	"21"	"2014"	"2014"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Other opioids"	"T40.2"	113	4413457	2.6
	"Kentucky"	"21"	"2014"	"2014"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Methadone"	"T40.3"	13	4413457	Unreliable
	"Kentucky"	"21"	"2014"	"2014"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Other synthetic narcotics"	"T40.4"	91	4413457	2.1
	"Kentucky"	"21"	"2014"	"2014"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Other and unspecified narcotics"	"T40.6"	32	4413457	0.7
	"Kentucky"	"21"	"2014"	"2014"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	"Heroin"	"T40.1"	79	4413457	1.8
	"Kentucky"	"21"	"2014"	"2014"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	"Other opioids"	"T40.2"	201	4413457	4.6
	"Kentucky"	"21"	"2014"	"2014"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	"Methadone"	"T40.3"	45	4413457	1.0
	"Kentucky"	"21"	"2014"	"2014"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	"Other synthetic narcotics"	"T40.4"	74	4413457	1.7
	"Kentucky"	"21"	"2014"	"2014"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	"Other and unspecified narcotics"	"T40.6"	44	4413457	1.0
	"Kentucky"	"21"	"2014"	"2014"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	"Other opioids"	"T40.2"	11	4413457	Unreliable
	"Louisiana"	"22"	"2000"	"2000"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Other opioids"	"T40.2"	19	4468976	Unreliable
	"Louisiana"	"22"	"2000"	"2000"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Other and unspecified narcotics"	"T40.6"	13	4468976	Unreliable
	"Louisiana"	"22"	"2001"	"2001"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Other opioids"	"T40.2"	25	4477875	0.6
	"Louisiana"	"22"	"2001"	"2001"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Methadone"	"T40.3"	11	4477875	Unreliable
	"Louisiana"	"22"	"2001"	"2001"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	"Other opioids"	"T40.2"	12	4477875	Unreliable
	"Louisiana"	"22"	"2002"	"2002"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Other opioids"	"T40.2"	20	4497267	0.4
	"Louisiana"	"22"	"2002"	"2002"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Methadone"	"T40.3"	25	4497267	0.6
	"Louisiana"	"22"	"2002"	"2002"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Other and unspecified narcotics"	"T40.6"	16	4497267	Unreliable
	"Louisiana"	"22"	"2002"	"2002"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	"Other opioids"	"T40.2"	10	4497267	Unreliable
	"Louisiana"	"22"	"2003"	"2003"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Other opioids"	"T40.2"	33	4521042	0.7
	"Louisiana"	"22"	"2003"	"2003"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Methadone"	"T40.3"	31	4521042	0.7
	"Louisiana"	"22"	"2003"	"2003"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	"Other opioids"	"T40.2"	13	4521042	Unreliable
	"Louisiana"	"22"	"2003"	"2003"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	"Methadone"	"T40.3"	15	4521042	Unreliable
	"Louisiana"	"22"	"2004"	"2004"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Other opioids"	"T40.2"	21	4552238	0.5
	"Louisiana"	"22"	"2004"	"2004"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Methadone"	"T40.3"	42	4552238	0.9
	"Louisiana"	"22"	"2004"	"2004"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	"Other opioids"	"T40.2"	27	4552238	0.6
	"Louisiana"	"22"	"2004"	"2004"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	"Methadone"	"T40.3"	22	4552238	0.5
	"Louisiana"	"22"	"2005"	"2005"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Other opioids"	"T40.2"	20	4576628	0.4
	"Louisiana"	"22"	"2005"	"2005"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Methadone"	"T40.3"	53	4576628	1.2
	"Louisiana"	"22"	"2005"	"2005"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Other and unspecified narcotics"	"T40.6"	15	4576628	Unreliable
	"Louisiana"	"22"	"2005"	"2005"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	"Other opioids"	"T40.2"	26	4576628	0.6
	"Louisiana"	"22"	"2005"	"2005"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	"Methadone"	"T40.3"	39	4576628	0.9
	"Louisiana"	"22"	"2006"	"2006"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Heroin"	"T40.1"	10	4302665	Unreliable
	"Louisiana"	"22"	"2006"	"2006"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Other opioids"	"T40.2"	29	4302665	0.7
	"Louisiana"	"22"	"2006"	"2006"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Methadone"	"T40.3"	56	4302665	1.3
	"Louisiana"	"22"	"2006"	"2006"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Other and unspecified narcotics"	"T40.6"	10	4302665	Unreliable
	"Louisiana"	"22"	"2006"	"2006"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	"Other opioids"	"T40.2"	31	4302665	0.7
	"Louisiana"	"22"	"2006"	"2006"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	"Methadone"	"T40.3"	50	4302665	1.2
	"Louisiana"	"22"	"2007"	"2007"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Other opioids"	"T40.2"	39	4375581	0.9
	"Louisiana"	"22"	"2007"	"2007"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Methadone"	"T40.3"	53	4375581	1.2
	"Louisiana"	"22"	"2007"	"2007"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Other synthetic narcotics"	"T40.4"	12	4375581	Unreliable
	"Louisiana"	"22"	"2007"	"2007"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Other and unspecified narcotics"	"T40.6"	12	4375581	Unreliable
	"Louisiana"	"22"	"2007"	"2007"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	"Other opioids"	"T40.2"	38	4375581	0.9
	"Louisiana"	"22"	"2007"	"2007"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	"Methadone"	"T40.3"	45	4375581	1.0
	"Louisiana"	"22"	"2008"	"2008"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Heroin"	"T40.1"	11	4435586	Unreliable
	"Louisiana"	"22"	"2008"	"2008"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Other opioids"	"T40.2"	26	4435586	0.6
	"Louisiana"	"22"	"2008"	"2008"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Methadone"	"T40.3"	21	4435586	0.5
	"Louisiana"	"22"	"2008"	"2008"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Other and unspecified narcotics"	"T40.6"	11	4435586	Unreliable
	"Louisiana"	"22"	"2008"	"2008"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	"Other opioids"	"T40.2"	27	4435586	0.6
	"Louisiana"	"22"	"2008"	"2008"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	"Methadone"	"T40.3"	20	4435586	0.5
	"Louisiana"	"22"	"2009"	"2009"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Other opioids"	"T40.2"	28	4491648	0.6
	"Louisiana"	"22"	"2009"	"2009"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Methadone"	"T40.3"	13	4491648	Unreliable
	"Louisiana"	"22"	"2009"	"2009"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Other and unspecified narcotics"	"T40.6"	14	4491648	Unreliable
	"Louisiana"	"22"	"2009"	"2009"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	"Other opioids"	"T40.2"	21	4491648	0.5
	"Louisiana"	"22"	"2010"	"2010"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Other opioids"	"T40.2"	22	4533372	0.5
	"Louisiana"	"22"	"2010"	"2010"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	"Other opioids"	"T40.2"	32	4533372	0.7
	"Louisiana"	"22"	"2011"	"2011"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Heroin"	"T40.1"	15	4574836	Unreliable
	"Louisiana"	"22"	"2011"	"2011"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Other opioids"	"T40.2"	14	4574836	Unreliable
	"Louisiana"	"22"	"2011"	"2011"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	"Other opioids"	"T40.2"	34	4574836	0.7
	"Louisiana"	"22"	"2012"	"2012"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Heroin"	"T40.1"	35	4601893	0.8
	"Louisiana"	"22"	"2012"	"2012"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Other opioids"	"T40.2"	39	4601893	0.8
	"Louisiana"	"22"	"2012"	"2012"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Methadone"	"T40.3"	11	4601893	Unreliable
	"Louisiana"	"22"	"2012"	"2012"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Other and unspecified narcotics"	"T40.6"	16	4601893	Unreliable
	"Louisiana"	"22"	"2012"	"2012"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	"Heroin"	"T40.1"	13	4601893	Unreliable
